,russian_title,itm_title,ganers,rating,year,status,Драма,Сверхъестественное,Реинкарнация,Сейнен,Шоу-бизнес,Игры,Повседневность,Уход за детьми,Ияшикей,Гарем,Комедия,Романтика,Школа,Сёнен,Экшен,Военное,Меха,Фантастика,Исторический,Организованная преступность,Антропоморфизм,Работа,Музыка,Сёдзе,Фэнтези,Приключения,Ужасы,Кровь,Спорт,Командный спорт,Психологическое,Триллер,Сёдзе Ай,Боевые искусства,Гэг юмор,CGDCT,Правонарушители,Детектив,Исекай,Вампиры,Культура отаку,Исполнительское искусство,Изобразительное искусство,Демоны,Махо-сёдзё,Медицина,Взрослые сейю,Путешествие во времени,Супер сила,Космос,Удостоено наград,Машины,Пародия,Питомцы,Дзёсей,Любовный многоугольник,Этти,Самураи,Сёнен Ай,Полиция,Игра с высокими ставками,Безумие,Детское,Выживание,Гурман,Обратный гарем,Романтический подтекст,Кроссдрессинг,Идолы (парни),Идолы (девушки),Смена пола
981,Долой безделье!,Skip to Loafer,"['Школа', 'Сейнен', 'Драма']",8.2,2023,Finised,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
982,Слэм-данк,Slam Dunk!,"['Школа', 'Сёнен', 'Спорт', 'Командный спорт']",8.5,1993,Finised,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
983,Рубаки Некст,Slayers Next,"['Приключения', 'Комедия', 'Фэнтези']",8.0,1996,Finised,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
984,Рубаки,Slayers TV,"['Приключения', 'Комедия', 'Фэнтези']",7.7,1995,Finised,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
985,Рубаки Трай,Slayers Try,"['Приключения', 'Комедия', 'Фэнтези']",7.8,1997,Finised,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
986,Живая любовь! Снежный ореол,Snow Halation,"['Музыка', 'Идолы (девушки)']",7.8,2010,Finised,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
987,Сомали и Дух леса,Somali to Mori no Kamisama,"['Фэнтези', 'Приключения', 'Драма', 'Уход за детьми']",7.8,2020,Finised,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
988,Сонни Бой,Sonny Boy,"['Супер сила', 'Детектив', 'Исекай', 'Удостоено наград']",7.8,2021,Finised,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
989,Эта фарфоровая кукла влюбилась,Sono Bisque Doll wa Koi wo Suru,"['Школа', 'Сейнен', 'Культура отаку', 'Романтика']",8.2,2022,Finised,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
990,"Дальше, чем космос",Sora yori mo Tooi Basho / Yorimoi,"['CGDCT', 'Приключения', 'Комедия', 'Драма']",8.5,2018,Finised,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
991,Бронированные воины Вотомы,Soukou Kihei Votoms,"['Экшен', 'Драма', 'Меха', 'Фантастика', 'Военное', 'Космос']",7.7,1983,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
992,Пожиратель душ,Soul Eater,"['Экшен', 'Комедия', 'Фэнтези', 'Сёнен', 'Школа']",7.8,2008,Finised,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
993,Космический Денди,Space☆Dandy,"['Фантастика', 'Космос', 'Комедия', 'Взрослые сейю']",7.9,2014,Finised,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
994,Космический Денди 2 сезон,Space☆Dandy 2nd Season,"['Комедия', 'Фантастика', 'Космос', 'Взрослые сейю']",8.3,2014,Finised,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
995,Семья шпиона,Spy x Family,"['Экшен', 'Комедия', 'Сёнен', 'Уход за детьми', 'Удостоено наград']",8.6,2022,Finised,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
